"","refriAdj","compuAdj","tvAdj","lavadoraAdj","autoAdj"
"1",0.571515804305049,0.152740403545007,0.571515804305049,0.571515804305049,0.571515804305049
"2",0.835600078770878,0.898233921290791,0.835600078770878,0.835600078770878,0.835600078770878
"3",0.000528354180738972,0.0590115738085998,0.000528354180738972,0.000528354180738972,0.000528354180738972
